strain_name,strain_number,experiment_id,spectrum,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700
,,,DIL1A,0.00952249,0.00986776,0.00989998,0.00966495,0.0096795,0.00937658,0.00928511,0.00908368,0.00897135,0.00867478,0.0085769,0.0083066,0.00818307,0.00811567,0.00807513,0.00800091,0.00788871,0.00782788,0.00776996,0.00772923,0.00757644,0.0074794,0.00741443,0.00732563,0.00723589,0.00722275,0.00728327,0.00695097,0.00692304,0.00685219,0.00685354,0.00684621,0.00658628,0.00646969,0.00642602,0.00625774,0.00608946,0.00598509,0.0060312,0.00598961,0.00585198,0.0056671,0.00575114,0.00567118,0.00534891,0.00535296,0.00531777,0.00520081,0.00511365,0.0051925,0.00519766,0.00519976,0.00501198,0.00509534,0.00510571
,,,DIL1A(BGRD),0.00410845,0.00422663,0.00424833,0.00395585,0.00394195,0.00376218,0.00355085,0.00346121,0.00319983,0.00297724,0.00290046,0.00268587,0.002653,0.00261298,0.00255053,0.00247925,0.00240336,0.00233183,0.00226145,0.00222529,0.00223687,0.00212785,0.00203452,0.00205259,0.00202962,0.00197546,0.0018964,0.00182205,0.00180349,0.00177238,0.00172247,0.00173361,0.00164231,0.00158462,0.00153898,0.00142513,0.00137444,0.00136878,0.00138575,0.00133728,0.0012983,0.00126498,0.00124915,0.00122738,0.00118288,0.00117535,0.0011306,0.00115106,0.00107439,0.00110999,0.00109863,0.00108057,0.000992022,0.00098612,0.00105771
,,,DIL1B,0.00871239,0.00897587,0.00903079,0.00873425,0.00866999,0.00844165,0.00824531,0.00814752,0.00796556,0.00769207,0.0076453,0.00724033,0.00719354,0.00714523,0.00714775,0.00696711,0.0068832,0.00680687,0.00675375,0.0066675,0.00673229,0.00661766,0.00653057,0.00643978,0.00641221,0.00640244,0.00630889,0.00624571,0.00617824,0.00615138,0.00612438,0.00608172,0.00585538,0.0057635,0.00565282,0.00539574,0.00539726,0.00522585,0.00524207,0.00528156,0.00511681,0.00501589,0.00504454,0.00501525,0.0048034,0.00470513,0.00474068,0.00469709,0.00461178,0.00467451,0.00457088,0.00455531,0.00439579,0.00449932,0.00454031
,,,DIL1B(BGRD),0.00392799,0.00402654,0.00401021,0.00375765,0.00370198,0.00351105,0.00330416,0.00315375,0.0029969,0.00272997,0.00267509,0.00247425,0.00239741,0.00241345,0.00230918,0.00215085,0.0020968,0.00202791,0.00197505,0.00192416,0.00197062,0.00181831,0.00173227,0.00173712,0.00167334,0.00164133,0.00155926,0.00149672,0.00148015,0.00141993,0.00139883,0.0013942,0.00127673,0.00124522,0.00118654,0.00107896,0.00107451,0.00104448,0.00101484,0.00103108,0.000963022,0.000928035,0.000913444,0.000900743,0.000862454,0.000871102,0.000816572,0.000787014,0.000763003,0.000779032,0.000758661,0.000686886,0.000610765,0.000611656,0.000632113
C. meneghiniana,CCMP338,0625_CMEN,MILQ,0.00461926,0.00481697,0.00473725,0.00456497,0.00463543,0.004413,0.00425655,0.00404336,0.00409892,0.00388076,0.00368731,0.00348157,0.00338188,0.00341265,0.00338748,0.00329943,0.00323356,0.00320686,0.00318681,0.00309444,0.00310521,0.00305398,0.00291489,0.00292882,0.00287902,0.00292287,0.00282471,0.00276333,0.00275289,0.00269946,0.00271478,0.00274024,0.00263123,0.00261415,0.00255696,0.00247522,0.00241259,0.00235199,0.00236683,0.00237858,0.00228688,0.00224581,0.00229716,0.0022375,0.0021708,0.00219259,0.00221494,0.00222412,0.00214831,0.00218339,0.00219551,0.00211094,0.00207157,0.00209587,0.00206743
,,,MILQ(FILT),0.00306635,0.00315978,0.00316608,0.00297733,0.00294049,0.00278758,0.00262855,0.00257,0.00237717,0.00219485,0.00207253,0.00205296,0.00201064,0.00191566,0.00184022,0.00175916,0.00168506,0.00168666,0.0015625,0.00161568,0.00159042,0.00151007,0.00141513,0.00146452,0.00136834,0.00135935,0.00130441,0.00127904,0.00120732,0.0011854,0.00117247,0.00117197,0.00106558,0.00102049,0.000991656,0.000904725,0.000892263,0.000886862,0.000877457,0.000880016,0.000804796,0.000785493,0.000755371,0.000740599,0.000751904,0.000730673,0.000685574,0.00066483,0.000663557,0.000671667,0.000650926,0.000631317,0.000521996,0.000578438,0.000561957
,,,DIL1A,0.00759145,0.00770146,0.00770073,0.0074221,0.00750578,0.00729772,0.00702694,0.00696618,0.00663587,0.00641812,0.00626963,0.00597315,0.00568334,0.00561789,0.00556245,0.00538097,0.00530441,0.00530745,0.0052576,0.00516291,0.00516234,0.00500119,0.00496327,0.00476526,0.00478304,0.00471403,0.00467167,0.00454252,0.00449375,0.00444897,0.00431406,0.00430265,0.00411117,0.0039854,0.00403458,0.00378015,0.0037323,0.00357557,0.00363508,0.00361216,0.00347475,0.00337081,0.00341807,0.00332185,0.00314047,0.00316573,0.00315575,0.00306219,0.00309076,0.00329782,0.00325226,0.00332386,0.00311063,0.00317546,0.00308386
,,,DIL1A(BGRD),0.00372663,0.00383333,0.00383568,0.0035321,0.00345357,0.00330776,0.00313552,0.00303424,0.00280111,0.00259333,0.00241112,0.00231269,0.00227141,0.00219573,0.00214839,0.00203329,0.00198009,0.00192102,0.00184317,0.00182124,0.00181705,0.00168377,0.00160734,0.00162072,0.00155246,0.00151751,0.00145594,0.00140676,0.0013503,0.00131184,0.00130125,0.00127771,0.00121924,0.00113294,0.00110879,0.00102075,0.000977413,0.000979884,0.000954321,0.000936927,0.000865243,0.000853732,0.000838933,0.000823354,0.000778288,0.000775257,0.000767145,0.00078935,0.000747363,0.000801327,0.000748478,0.000652072,0.000566737,0.000565333,0.000607636
,,,DIL1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DIL1B(BGRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H. akashiwo,CCMP3374,0701_HAKA,MILQ,0.00340932,0.00355388,0.00361126,0.00335475,0.00337605,0.00317591,0.00304563,0.00300275,0.00278463,0.00261862,0.00245584,0.00236061,0.00235809,0.0022867,0.00228037,0.00219933,0.00215217,0.00211583,0.00206848,0.00202052,0.00209897,0.00198149,0.00188689,0.00186525,0.00182646,0.00180212,0.00171528,0.00171113,0.00167615,0.00162562,0.00160879,0.00166684,0.00155126,0.00150018,0.00145902,0.00136367,0.00139019,0.0013385,0.0013376,0.00133524,0.00126266,0.00126176,0.00120402,0.00121703,0.00118597,0.00118834,0.00117822,0.00116442,0.00110763,0.00111768,0.00111685,0.00105955,0.00101126,0.00103238,0.00103672
,,,MILQ(FILT),0.00276891,0.00280151,0.0027856,0.00267237,0.00257707,0.00241773,0.00233013,0.00227564,0.00208356,0.00187782,0.0018002,0.00158891,0.00170435,0.0016516,0.00158772,0.00154486,0.00141771,0.00144722,0.00140656,0.00139407,0.00131351,0.0012592,0.00120417,0.00119149,0.00116511,0.00113343,0.00108804,0.00108296,0.00101,0.00102652,0.001001,0.000965117,0.000913195,0.000873371,0.000817348,0.000770247,0.000769109,0.00075153,0.000712742,0.00070467,0.000677445,0.000669018,0.000646832,0.000635964,0.000586855,0.000593989,0.000580428,0.000563847,0.000533936,0.000546687,0.000507779,0.000523433,0.000417187,0.00043276,0.000392231
,,,DIL1A,0.0108054,0.0109513,0.010795,0.0103762,0.0104889,0.0101331,0.00981398,0.00970393,0.00939876,0.00911852,0.00882627,0.00839031,0.00822361,0.00807171,0.00804008,0.00790825,0.0077082,0.00768627,0.00766724,0.00762269,0.00749886,0.00735621,0.00726737,0.00711861,0.0071856,0.00716739,0.00708933,0.0069584,0.00681068,0.00671937,0.00670856,0.00661901,0.00633338,0.00624941,0.00605636,0.00590471,0.00565118,0.00544412,0.00542614,0.00538626,0.0051768,0.00507057,0.00502508,0.00489593,0.0046791,0.0045999,0.00452048,0.0043289,0.00435266,0.00467565,0.00477444,0.00481636,0.00480749,0.00498636,0.00507258
,,,DIL1A(BGRD),0.00386392,0.00393415,0.00395404,0.0036613,0.00363861,0.00345832,0.00328156,0.00314241,0.0030197,0.0027697,0.00254184,0.00236224,0.00234282,0.00230043,0.00224525,0.00211686,0.00207789,0.00201143,0.00192633,0.00189023,0.00189989,0.00180452,0.00169465,0.0016913,0.00163587,0.0015949,0.0015129,0.0014859,0.00140861,0.00137916,0.00133458,0.00133342,0.00129158,0.0012287,0.00115919,0.00105724,0.00104833,0.00101666,0.000978636,0.00101204,0.000939426,0.000886149,0.000885298,0.000865899,0.000817328,0.000823862,0.000810849,0.000777872,0.000734652,0.000763589,0.000757492,0.000694954,0.000584567,0.000622332,0.000624219
,,,DIL1B,0.00892497,0.00910012,0.00900622,0.00872177,0.00864172,0.00841229,0.00816727,0.00816957,0.00795674,0.00766488,0.00749582,0.00716199,0.00688516,0.00694137,0.00690412,0.00668416,0.00666329,0.00661851,0.00658114,0.00657328,0.00651115,0.00642821,0.00634693,0.00631614,0.00624009,0.0063673,0.00628531,0.00618737,0.00609753,0.00597644,0.00595749,0.00591332,0.00565984,0.00547971,0.00551106,0.00519423,0.0050604,0.00487631,0.00482969,0.00468692,0.00462424,0.00450661,0.00448835,0.00439151,0.00419115,0.00411303,0.00399665,0.00380578,0.00386851,0.00421209,0.00431415,0.00449884,0.00432832,0.00456152,0.0046534
,,,DIL1B(BGRD),0.00430213,0.00435129,0.00434283,0.00411273,0.00411274,0.00384215,0.003632,0.00353628,0.00327863,0.00312761,0.0030102,0.00271674,0.0027058,0.00269389,0.00257859,0.00247228,0.00241052,0.0023133,0.00231574,0.00225425,0.00220843,0.00212791,0.00200423,0.00199335,0.00193639,0.00191432,0.00185545,0.00176623,0.00173508,0.00167092,0.00163821,0.00167379,0.00159009,0.00149341,0.00144716,0.00133712,0.00131761,0.00129004,0.00126934,0.00126714,0.00118156,0.00114002,0.00114105,0.00108999,0.00108751,0.00105523,0.00104507,0.00103721,0.0010012,0.00101212,0.00101299,0.000946926,0.000861475,0.000851172,0.000900733
M. aeruginosa,CCMP3462,0701_MARG,MILQ,0.00340932,0.00355388,0.00361126,0.00335475,0.00337605,0.00317591,0.00304563,0.00300275,0.00278463,0.00261862,0.00245584,0.00236061,0.00235809,0.0022867,0.00228037,0.00219933,0.00215217,0.00211583,0.00206848,0.00202052,0.00209897,0.00198149,0.00188689,0.00186525,0.00182646,0.00180212,0.00171528,0.00171113,0.00167615,0.00162562,0.00160879,0.00166684,0.00155126,0.00150018,0.00145902,0.00136367,0.00139019,0.0013385,0.0013376,0.00133524,0.00126266,0.00126176,0.00120402,0.00121703,0.00118597,0.00118834,0.00117822,0.00116442,0.00110763,0.00111768,0.00111685,0.00105955,0.00101126,0.00103238,0.00103672
,,,MILQ(FILT),0.00276891,0.00280151,0.0027856,0.00267237,0.00257707,0.00241773,0.00233013,0.00227564,0.00208356,0.00187782,0.0018002,0.00158891,0.00170435,0.0016516,0.00158772,0.00154486,0.00141771,0.00144722,0.00140656,0.00139407,0.00131351,0.0012592,0.00120417,0.00119149,0.00116511,0.00113343,0.00108804,0.00108296,0.00101,0.00102652,0.001001,0.000965117,0.000913195,0.000873371,0.000817348,0.000770247,0.000769109,0.00075153,0.000712742,0.00070467,0.000677445,0.000669018,0.000646832,0.000635964,0.000586855,0.000593989,0.000580428,0.000563847,0.000533936,0.000546687,0.000507779,0.000523433,0.000417187,0.00043276,0.000392231
,,,DIL1A,0.0191571,0.0190956,0.0190084,0.0184321,0.0186955,0.0181888,0.0178133,0.017922,0.0175472,0.0173305,0.0172525,0.0163688,0.0162797,0.016098,0.0163157,0.0157381,0.0156486,0.0152233,0.0149733,0.0147112,0.0144715,0.0139499,0.0135637,0.0130451,0.0129881,0.0127226,0.0124086,0.0119252,0.0118048,0.0115483,0.0115991,0.0115808,0.0110929,0.010957,0.0109656,0.0107081,0.0106627,0.0105049,0.0106973,0.0106937,0.0107967,0.0106068,0.0108132,0.0106691,0.0103305,0.0103466,0.0105689,0.0104989,0.010278,0.0105887,0.0102316,0.010333,0.0100707,0.0102764,0.00987099
,,,DIL1A(BGRD),0.00304635,0.00317366,0.00318982,0.00290677,0.00284708,0.0027057,0.00254499,0.0025696,0.00233514,0.00210896,0.00208153,0.00192706,0.00186477,0.0018227,0.0018055,0.00176985,0.00162836,0.00165314,0.00154942,0.0015542,0.00152123,0.00147039,0.0013902,0.0013649,0.00131232,0.00127161,0.00122581,0.00118778,0.00117083,0.00113525,0.00112338,0.00111635,0.00104623,0.000972767,0.000936731,0.000874549,0.000858629,0.000832737,0.00082834,0.000821507,0.000755876,0.000743113,0.000728996,0.000730675,0.000706839,0.000674991,0.000672788,0.000643684,0.000607957,0.000611038,0.000639359,0.000582976,0.000512988,0.000536689,0.000459223
,,,DIL1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DIL1B(BGRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. aeruginosa,CCMP3462,0728_MAER,MILQ,0.00688993,0.00666149,0.00641454,0.00619214,0.00600371,0.00577629,0.00562941,0.00561625,0.00549651,0.00537398,0.0052775,0.00509358,0.00494184,0.00488878,0.00477677,0.00466762,0.00465704,0.00456932,0.00455914,0.00434737,0.0042061,0.00424855,0.00415617,0.00406241,0.00414688,0.00410908,0.00409519,0.00396771,0.00402484,0.00392722,0.00382064,0.0037162,0.00369103,0.0037383,0.00369707,0.00358471,0.00360803,0.00362241,0.00358428,0.00356111,0.00352127,0.00356107,0.00347292,0.00352227,0.00347214,0.00340725,0.00331875,0.00338651,0.00326708,0.00329279,0.00342283,0.00335895,0.00332819,0.00342379,0.0033732
,,,MILQ(FILT),0.00312619,0.00296609,0.00281069,0.00265544,0.00252492,0.00238493,0.00224966,0.00215847,0.00209232,0.00203714,0.00194855,0.00180907,0.00179621,0.00166475,0.00154098,0.00144055,0.00144747,0.00140175,0.00131227,0.00126137,0.00119746,0.00118204,0.00115832,0.00108559,0.00106817,0.00104548,0.00102512,0.000995742,0.000955771,0.000918098,0.000875276,0.000819279,0.000803752,0.000777112,0.000778475,0.0007261,0.000681327,0.000679294,0.000686933,0.000667788,0.000636122,0.000623991,0.000614946,0.000586702,0.000561425,0.000554809,0.000530364,0.000524734,0.000505057,0.000485359,0.000535075,0.000512833,0.000506106,0.000482916,0.000447483
,,,DIL1A,0.0769199,0.0753352,0.0730557,0.0713852,0.0707181,0.0692441,0.0679239,0.0679392,0.0680244,0.0672861,0.0662474,0.0640385,0.0637155,0.063301,0.061536,0.0606082,0.0610381,0.0600959,0.059926,0.0580676,0.0562871,0.0568034,0.0555554,0.053771,0.0539401,0.0537036,0.0530291,0.0512547,0.0507171,0.0493014,0.0478951,0.046314,0.046025,0.0453845,0.0451028,0.0433175,0.0432942,0.0434163,0.0430647,0.0423563,0.0427792,0.0422323,0.0414722,0.0419075,0.0419127,0.0408972,0.0404211,0.0397673,0.0387642,0.0389638,0.0404012,0.0401195,0.0405974,0.0418989,0.0411001
,,,DIL1A(BGRD),0.0068633,0.006497,0.00631198,0.00594697,0.0057117,0.00545916,0.00527708,0.00514555,0.00497414,0.00484014,0.00463447,0.00438169,0.00421464,0.00412515,0.00392795,0.00383106,0.00376524,0.00361682,0.00352957,0.00336287,0.00321515,0.00318399,0.00307426,0.0029302,0.0029088,0.002852,0.00281751,0.00268529,0.00269211,0.00259591,0.0024693,0.00237709,0.00231716,0.00225638,0.00221761,0.00214263,0.00210072,0.00207543,0.00203592,0.00198009,0.00194782,0.00190476,0.00185043,0.00183961,0.00181861,0.00173145,0.00165222,0.00166272,0.00160342,0.00157434,0.00156372,0.00155514,0.00154146,0.00151666,0.00154755
,,,DIL1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DIL1B(BGRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. aeruginosa,CCMP3462,0729_MAER,MILQ,0.00611996,0.00577613,0.00565407,0.00534005,0.00523363,0.00499112,0.0048596,0.00474322,0.00471931,0.00459835,0.00442912,0.00436379,0.00419404,0.00410816,0.00396814,0.00384829,0.00385477,0.00373889,0.003757,0.00354046,0.00342038,0.00342717,0.00334649,0.00326977,0.00331975,0.00326266,0.00323087,0.00316106,0.00314759,0.00304334,0.00301482,0.00289631,0.00286996,0.0028677,0.00286837,0.00275199,0.00273755,0.00277834,0.00276567,0.0026946,0.00270661,0.00270656,0.00261553,0.00264555,0.00263328,0.00255981,0.00252661,0.00249858,0.00247248,0.00250433,0.00252834,0.00248337,0.00252878,0.00253073,0.00250798
,,,MILQ(FILT),0.0032864,0.00313139,0.00295257,0.00281201,0.00262109,0.00246096,0.00235729,0.00225781,0.00215539,0.00214389,0.00204312,0.00187328,0.00185304,0.0017389,0.0015902,0.00150946,0.00149557,0.00142753,0.00139396,0.00130566,0.00126518,0.00122668,0.00118443,0.00112762,0.00110496,0.00108326,0.00104898,0.0010154,0.000966457,0.00092788,0.000875441,0.000856782,0.000807091,0.00079937,0.000810209,0.000719594,0.000714352,0.000736862,0.000709177,0.000683413,0.000664544,0.000658282,0.000645966,0.000621686,0.000579957,0.00056394,0.000551716,0.000539421,0.000500428,0.000544847,0.000542471,0.000518689,0.000535592,0.00052902,0.000511453
,,,DIL1A,0.0764962,0.0745576,0.072975,0.0708533,0.0698668,0.068489,0.0674307,0.0672082,0.0674764,0.0665206,0.0654821,0.0637904,0.0631238,0.0628264,0.0610773,0.0603999,0.0605834,0.0596316,0.0595799,0.057671,0.0559389,0.0560951,0.0552658,0.0534673,0.0537364,0.0532379,0.0525569,0.0508647,0.0505535,0.0492197,0.0481087,0.0463157,0.0459045,0.0452237,0.0448807,0.043261,0.0432522,0.0433977,0.0430214,0.0422493,0.0426107,0.0421062,0.0415059,0.0417675,0.041882,0.0406814,0.040455,0.0399502,0.0389789,0.0392749,0.0403829,0.0402931,0.0405837,0.0419952,0.0411896
,,,DIL1A(BGRD),0.00902478,0.00857338,0.00824996,0.00786409,0.00754602,0.0072614,0.0069116,0.00677098,0.00664325,0.00643873,0.00614685,0.00580592,0.00564909,0.00556074,0.00530346,0.00516195,0.00501103,0.00486441,0.00475486,0.0045136,0.00431176,0.00428939,0.00411683,0.00393604,0.0039248,0.00388947,0.00379239,0.00363374,0.00360267,0.00349177,0.00336352,0.00318116,0.00315364,0.0031186,0.00308394,0.00290425,0.00286407,0.00283485,0.00280081,0.00268181,0.00270396,0.00260351,0.00253822,0.00252705,0.00246255,0.00234736,0.00231779,0.00227193,0.00221918,0.00219077,0.00218946,0.00211707,0.00207161,0.00215499,0.00207771
,,,DIL1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DIL1B(BGRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. bacillaris,CCMP1333,0730_SBAC,MILQ,0.00879391,0.00851593,0.00823856,0.0078574,0.00785587,0.00741227,0.00710777,0.00695224,0.00703942,0.00685538,0.00670749,0.00636649,0.00627811,0.0062725,0.00604624,0.0059139,0.00586798,0.00573789,0.0056732,0.00546652,0.00532882,0.00540534,0.00526787,0.00514153,0.00508005,0.00504476,0.00507662,0.00490755,0.00494169,0.00481102,0.0047641,0.00456813,0.00456122,0.00454747,0.00450229,0.00432418,0.00430165,0.00436123,0.00425983,0.00420761,0.00421861,0.00412565,0.00412574,0.00406415,0.00405942,0.00397222,0.00392003,0.00391338,0.00382984,0.0039403,0.00387404,0.00376839,0.00376571,0.00379591,0.0037364
,,,MILQ(FILT),0.00370798,0.00352001,0.00334658,0.00307083,0.00295759,0.00278113,0.00267744,0.00253205,0.00252611,0.00238107,0.00224652,0.00215549,0.00208174,0.0019695,0.00182512,0.00176289,0.00175357,0.0016511,0.00158165,0.00150198,0.00144131,0.00143297,0.00134688,0.00130888,0.00128857,0.00127873,0.0012548,0.00119051,0.00114569,0.0010954,0.00105824,0.00101051,0.000973073,0.000959318,0.000950372,0.000896054,0.00087062,0.000848668,0.000842901,0.000823521,0.000771101,0.000772777,0.000730075,0.000710932,0.000692311,0.000685923,0.000679597,0.000613552,0.00061705,0.000606305,0.000643346,0.000630742,0.000582487,0.000628679,0.000598964
,,,DIL1A,0.024919,0.0247836,0.0244202,0.0237369,0.0234303,0.0227468,0.0224297,0.0222932,0.0226776,0.022316,0.0221056,0.0214548,0.0212989,0.0212072,0.020503,0.0202348,0.020513,0.0202902,0.0203714,0.0198057,0.0195086,0.0197493,0.0193323,0.0187369,0.0189827,0.0189936,0.0189089,0.0185063,0.0183567,0.0178417,0.0174849,0.0169896,0.0168313,0.016762,0.0163711,0.015766,0.015732,0.015803,0.0155397,0.0153043,0.0153843,0.0152458,0.0151543,0.0154174,0.0153817,0.0148462,0.0146302,0.0145395,0.0142529,0.0144457,0.0148181,0.0147082,0.0150028,0.0154961,0.0152739
,,,DIL1A(BGRD),0.00465691,0.0043285,0.00413443,0.00388181,0.00367401,0.00345371,0.00332892,0.00322348,0.00306561,0.00296225,0.00275461,0.00259573,0.00252719,0.00243277,0.00228715,0.00218754,0.00210117,0.00203375,0.00196715,0.00187391,0.00178356,0.00173503,0.00165208,0.00158403,0.00155936,0.00152776,0.00149074,0.00142418,0.00138411,0.00132793,0.00126334,0.00120063,0.00116134,0.00116677,0.00113767,0.00106661,0.00103525,0.00102313,0.000990533,0.000967536,0.000957678,0.000909779,0.000875173,0.000878064,0.000866013,0.000831096,0.000779693,0.00074417,0.000715393,0.000737196,0.000773478,0.000692723,0.000660471,0.000714819,0.000750888
,,,DIL1B,0.0259651,0.0258548,0.0254087,0.0246345,0.0241685,0.0237116,0.0231319,0.0232901,0.0234381,0.0232793,0.0229843,0.0222335,0.0222315,0.0220939,0.0214512,0.021095,0.0212542,0.0211265,0.0212503,0.0207634,0.0201427,0.0205173,0.0201287,0.0197553,0.0198618,0.0198508,0.0197764,0.0192183,0.0191537,0.0187581,0.0182827,0.0178071,0.0176753,0.0174915,0.017282,0.0164805,0.0164559,0.0164381,0.0162076,0.0159697,0.0161869,0.0161049,0.0158094,0.0160678,0.0160728,0.0155572,0.0152191,0.0150572,0.0148308,0.0149248,0.0155126,0.0154736,0.0157027,0.016194,0.0157511
,,,DIL1B(BGRD),0.00455571,0.00441709,0.00418176,0.00389132,0.00365476,0.0034999,0.00333229,0.00317133,0.00307471,0.00295713,0.00275678,0.00264294,0.00257487,0.0024302,0.00229669,0.00219274,0.00210878,0.00202742,0.0019591,0.0018704,0.00178714,0.00172091,0.00164878,0.00158222,0.00157367,0.00154083,0.00151813,0.00142038,0.00139576,0.00133777,0.00125489,0.00123101,0.00119958,0.00116007,0.00114734,0.0010744,0.00105261,0.00104712,0.00101961,0.000969649,0.000965222,0.00094616,0.00092363,0.000902531,0.000898252,0.00081743,0.000793459,0.000766116,0.000733598,0.000737598,0.000766216,0.000690291,0.00070594,0.000728129,0.000752031
P. lima,CCMP2584,0813_PLIM,MILQ,0.00597094,0.00581087,0.0055896,0.0053248,0.00516081,0.00495963,0.00478921,0.00477818,0.00467358,0.00449559,0.00444397,0.0041631,0.0041108,0.00408255,0.00390532,0.00384606,0.00380563,0.00369784,0.00363878,0.00351096,0.003377,0.00340023,0.00335652,0.00328364,0.00328345,0.00326141,0.00320361,0.0031297,0.00312296,0.00305932,0.00298615,0.00289261,0.0028479,0.00283681,0.00284505,0.00272545,0.00277549,0.00283531,0.00281377,0.00271596,0.00272687,0.00267891,0.0025867,0.0026414,0.00263817,0.00258249,0.00256376,0.00250277,0.00246743,0.00247223,0.00255898,0.00248629,0.00243269,0.00250199,0.00251729
,,,MILQ(FILT),0.00322204,0.0030619,0.0029245,0.00273062,0.00259071,0.0024364,0.00231617,0.00226466,0.00207317,0.00205918,0.00196069,0.00187449,0.00178683,0.00167879,0.00157974,0.00151102,0.00147157,0.00142976,0.0013736,0.00128828,0.00123137,0.00125592,0.0011727,0.001102,0.00112222,0.00108407,0.00103163,0.00102661,0.00098324,0.00092217,0.000885465,0.000846642,0.000810872,0.000800267,0.000758679,0.000739843,0.000706259,0.000714027,0.00071972,0.000684891,0.000658174,0.000638272,0.000629367,0.000600729,0.00055978,0.000559454,0.00054184,0.000529826,0.000506144,0.000532216,0.00054855,0.000510524,0.000509794,0.000511852,0.000471802
,,,DIL1A,0.0261467,0.0251179,0.0241892,0.0236829,0.0232951,0.0226902,0.0218076,0.0220457,0.0225366,0.0235146,0.0248039,0.0252422,0.0255141,0.0255486,0.0259784,0.0265912,0.0276555,0.0283442,0.02864,0.0287797,0.0281923,0.0289591,0.028864,0.0286852,0.0300017,0.0310089,0.0319485,0.032465,0.0332222,0.0335087,0.0330789,0.0316938,0.0316555,0.0313169,0.0314709,0.0309276,0.0309203,0.0306594,0.0297242,0.0285727,0.0280387,0.0275093,0.0268512,0.0259126,0.0263107,0.0250374,0.0230622,0.0200226,0.0172049,0.0168737,0.0187169,0.0215198,0.0252444,0.0290298,0.0302497
,,,DIL1A(BGRD),0.00486487,0.00455549,0.00432535,0.00401826,0.00382086,0.0036313,0.00345684,0.00337071,0.00328174,0.00309833,0.00288849,0.00270983,0.00266309,0.00257576,0.00239024,0.00228903,0.00222376,0.00212897,0.00206999,0.00196548,0.00186089,0.0018479,0.00177006,0.00166789,0.00167106,0.00161622,0.00161122,0.00154265,0.00149391,0.00143073,0.00134027,0.00127695,0.00125362,0.00120336,0.00118236,0.00111998,0.00112483,0.0011104,0.0010489,0.00104985,0.0010136,0.00095697,0.000917373,0.000898372,0.000913586,0.000872552,0.000819022,0.000803322,0.000768554,0.000763183,0.000754586,0.000745004,0.000766773,0.000786169,0.000829653
,,,DIL1B,0.0263599,0.0254873,0.0242401,0.0239721,0.023435,0.0225697,0.0220758,0.022151,0.022598,0.0238592,0.0250685,0.0257778,0.0261524,0.0265066,0.0268003,0.0272808,0.0285072,0.0290746,0.0303705,0.0298254,0.0295264,0.0301879,0.0308631,0.0303895,0.0318853,0.033066,0.0340956,0.0344305,0.0361208,0.0365691,0.0354728,0.0342045,0.0342136,0.0345518,0.0343963,0.0331398,0.0335281,0.0332714,0.0317423,0.0307295,0.0303833,0.0297194,0.028724,0.0283554,0.0283346,0.0269552,0.0245026,0.0207176,0.0175187,0.0170222,0.0191854,0.0228116,0.0272693,0.0318582,0.0337769
,,,DIL1B(BGRD),0.00488904,0.00459173,0.0044215,0.00411659,0.0038899,0.00367115,0.00354597,0.00339893,0.00330743,0.0031711,0.00290506,0.00274765,0.00270547,0.00258619,0.00245411,0.00236048,0.00228464,0.00215619,0.00213548,0.00202388,0.0019164,0.00189775,0.0018323,0.00175302,0.00171163,0.00170164,0.00170585,0.00161991,0.00156818,0.00146587,0.0014337,0.00136676,0.00133056,0.00130207,0.00129592,0.00122463,0.00119089,0.00120922,0.00114302,0.00112586,0.00110671,0.00104137,0.00101007,0.00100681,0.00100049,0.00094964,0.000902458,0.000860056,0.000798619,0.000836286,0.000836543,0.000812553,0.000808361,0.000853843,0.000842502
